date,price_usd,market_cap_usd,volume_24h_usd,chain
1693699200,0.024992476,24992476.0,0,Sui
1693785600,0.02512638,25126380.0,0,Sui
1693872000,0.024776717,24776717.0,0,Sui
1693958400,0.025346137,25346137.0,0,Sui
1694044800,0.023796716,23796716.0,0,Sui
1694131200,0.023826683,23826683.0,0,Sui
1694217600,0.0236884,23688400.0,0,Sui
1694304000,0.023612811,23612811.0,0,Sui
1694390400,0.023764749,23764749.0,0,Sui
1694476800,0.023740004,23740004.0,0,Sui
1694563200,0.023986629,23986629.0,0,Sui
1694649600,0.024189972,24189972.0,0,Sui
1694736000,0.02430874,24308740.0,0,Sui
1694822400,0.025718491,25718491.0,0,Sui
1694908800,0.025930951,25930951.0,0,Sui
1694995200,0.025503559,25503559.0,0,Sui
1695081600,0.026090084,26090084.0,0,Sui
1695168000,0.026264197,26264197.0,0,Sui
1695254400,0.026446473,26446473.0,0,Sui
1695340800,0.026355629,26355629.0,0,Sui
1695427200,0.026589966,26589966.0,0,Sui
1695513600,0.026594552,26594552.0,0,Sui
1695600000,0.026559089,26559089.0,0,Sui
1695686400,0.029724954,29724954.0,0,Sui
1695772800,0.031236053,31236053.0,0,Sui
1695859200,0.032316868,32316868.0,0,Sui
1695945600,0.033273707,33273707.0,0,Sui
1696032000,0.034293583,34293583.0,0,Sui
1696118400,0.034342295,34342295.0,0,Sui
1696204800,0.036464739,36464739.0,0,Sui
1696291200,0.036904686,36904686.0,0,Sui
1696377600,0.037777092,37777092.0,0,Sui
1696464000,0.038088133,38088133.0,0,Sui
1696550400,0.038276065,38276065.0,0,Sui
1696636800,0.037837974,37837974.0,0,Sui
1696723200,0.039747139,39747139.0,0,Sui
1696809600,0.039645062,39645062.0,0,Sui
1696896000,0.040878723,40878723.0,0,Sui
1696982400,0.041652635,41652635.0,0,Sui
1697068800,0.042928078,42928078.0,0,Sui
1697155200,0.048719533,48719533.0,0,Sui
1697241600,0.051080684,51080684.0,0,Sui
1697328000,0.052188902,52188902.0,0,Sui
1697414400,0.054391873,54391873.0,0,Sui
1697500800,0.054981159,54981159.0,0,Sui
1697587200,0.059044564,59044564.0,0,Sui
1697673600,0.057864227,57864227.0,0,Sui
1697760000,0.059106982,59106982.0,0,Sui
1697846400,0.059637601,59637601.0,0,Sui
1697932800,0.059771459,59771459.0,0,Sui
1698019200,0.069681552,69681552.0,0,Sui
1698105600,0.07183986,71839860.0,0,Sui
1698192000,0.074354355,74354355.0,0,Sui
1698278400,0.074670235,74670235.0,0,Sui
1698364800,0.078798006,78798006.0,0,Sui
1698451200,0.078896461,78896461.0,0,Sui
1698537600,0.079966766,79966766.0,0,Sui
1698624000,0.082891067,82891067.0,0,Sui
1698710400,0.091444814,91444814.0,0,Sui
1698796800,0.08894634,88946340.0,0,Sui
1698883200,0.095279156,95279156.0,0,Sui
1698969600,0.092512107,92512107.0,0,Sui
1699056000,0.09402341,94023410.0,0,Sui
1699142400,0.094791394,94791394.0,0,Sui
1699228800,0.094399011,94399011.0,0,Sui
1699315200,0.101252913,101252913.0,0,Sui
1699401600,0.108572158,108572158.0,0,Sui
1699488000,0.116838572,116838572.0,0,Sui
1699574400,0.126499428,126499428.0,0,Sui
1699660800,0.127397241,127397241.0,0,Sui
1699747200,0.132993937,132993937.0,0,Sui
1699833600,0.13762942,137629420.0,0,Sui
1699920000,0.136631801,136631801.0,0,Sui
1700006400,0.13757331,137573310.0,0,Sui
1700092800,0.140848597,140848597.0,0,Sui
1700179200,0.137928155,137928155.0,0,Sui
1700265600,0.136855386,136855386.0,0,Sui
1700352000,0.13826051,138260510.0,0,Sui
1700438400,0.139698048,139698048.0,0,Sui
1700524800,0.143691343,143691343.0,0,Sui
