date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
2024-08-23,6.501371999479457,3147978201.1946044,117956292.62537664,Aptos,,,,,,,0.0,2024,8,3,4
2024-08-24,7.090131591128777,3434372143.05076,199196054.2008154,Aptos,0.09055928374756284,,,,,,9.055928374756284,2024,8,3,5
2024-08-25,7.155362220162756,3461180437.0963974,156129750.77555302,Aptos,0.009200200052082996,,,,,,10.059264732669671,2024,8,3,6
2024-08-26,7.328150707617587,3553141836.306075,197339424.5180649,Aptos,0.024148111882853263,,,,,,12.716988171178745,2024,8,3,0
2024-08-27,7.012617202536128,3400344321.5103464,163011037.1328886,Aptos,-0.043057725976276995,,,,,,7.863650981632864,2024,8,3,1
2024-08-28,6.878743745035761,3344032938.911626,295534701.7428897,Aptos,-0.01909037006211478,,,,,,5.80449396814271,2024,8,3,2
2024-08-29,6.733012320161967,3277543097.862467,298810588.0477117,Aptos,-0.021185761568595418,,,6.957055683731776,,,3.562945186047739,2024,8,3,3
2024-08-30,6.777909636334767,3287554395.7025495,213472855.65894789,Aptos,0.006668236153134055,0.04253527361262388,,6.996561060425392,,,4.253527361262388,2024,8,3,4
2024-08-31,6.724810979485344,3267527448.3470483,247369785.0938039,Aptos,-0.007834075651403483,-0.05152522304388896,,6.944372401619186,,,3.4367973409885844,2024,8,3,5
2024-09-01,6.4841303043946406,3149070754.7926006,119310086.236032,Aptos,-0.03578995392211348,-0.0938082371115585,,6.848482127938028,,,-0.26520086969638035,2024,9,3,6
2024-09-02,6.171481293963212,2993438257.041722,140961546.62822968,Aptos,-0.04821757055368392,-0.15783919569940352,,6.683243640273117,,,-5.07417058341929,2024,9,3,0
2024-09-03,6.352214791262509,3091027117.879195,167126623.35005966,Aptos,0.029285270211559356,-0.0941734579544401,,6.588900438662599,,,-2.2942420188983292,2024,9,3,1
2024-09-04,6.1253652667397205,2982387247.091993,135662984.4493207,Aptos,-0.03571187876625659,-0.10952268411506638,,6.481274941763165,,,-5.783498202684633,2024,9,3,2
2024-09-05,6.135407759178935,2980463593.459544,136075803.18442172,Aptos,0.0016394928305327738,-0.08875738414936629,,6.395902861622733,,,-5.629030923470058,2024,9,3,3
2024-09-06,5.773864798182584,2809497369.290455,133294367.97392385,Aptos,-0.05892729141848174,-0.1481348811099129,,6.252467884743849,,,-11.190056519687264,2024,9,3,4
2024-09-07,5.698823695140383,2775215468.234701,182284079.0290049,Aptos,-0.012996685177980138,-0.15256745319308307,,6.105898272694569,,,-12.344291395775109,2024,9,3,5
2024-09-08,5.851233787902257,2846087779.908127,101209262.02359375,Aptos,0.026744131932321613,-0.097607001522384,,6.015484484624229,,,-10.000015560242591,2024,9,3,6
2024-09-09,6.039200830961304,2954582452.7060075,120944361.399548,Aptos,0.032124343321861426,-0.02143415117069236,,5.996587275623956,,,-7.108825161137644,2024,9,3,0
2024-09-10,6.287200486497921,3066555850.509806,124693284.85881282,Aptos,0.041064979039145744,-0.010234903399994444,,5.987299517800444,,,-3.294251013458138,2024,9,3,1
2024-09-11,6.267743693711194,3051693516.973428,120726478.4145758,Aptos,-0.003094667146134822,0.023244071295564606,,6.007639293082083,,,-3.593523117689146,2024,9,3,2
2024-09-12,6.1033995661448035,2976170823.190182,145463017.17737812,Aptos,-0.02622062030572292,-0.005216962635652855,,6.003066694077206,,,-6.121360743032667,2024,9,3,3
2024-09-13,6.173565406503951,3011791693.2495165,114812955.23195784,Aptos,0.011496189885445762,0.06922583439210084,,6.06016678098026,,,-5.0421140799473125,2024,9,3,4
2024-09-14,6.318106007681402,3157776873.8382387,105706045.55795573,Aptos,0.023412824139706245,0.10866844557221644,,6.148635682771833,,,-2.8188817962228274,2024,9,3,5
2024-09-15,6.054794991822515,3023702160.6848736,103276107.45882784,Aptos,-0.04167562486902876,0.03478944976376308,,6.177715854760442,,,-6.868965622836198,2024,9,3,6
2024-09-16,5.888969247040024,2939158053.459567,91504314.784334,Aptos,-0.02738750775318599,-0.024876070216291568,,6.156254199914544,,,-9.419592548903,2024,9,3,0
2024-09-17,5.740475547726596,2870237666.91219,96074004.52008364,Aptos,-0.025215567119503346,-0.08695840699615753,,6.078150637232928,,,-11.703628892698092,2024,9,3,1
2024-09-18,5.941833888622113,2970437973.0032372,123813082.83068666,Aptos,0.03507694427428776,-0.05199794711071004,,6.031592093648773,,,-8.606462003745442,2024,9,3,2
2024-09-19,6.1995013095272355,3097858159.0439157,153352921.89623162,Aptos,0.04336496538527013,0.015745609039837793,,6.0453209141319775,,,-4.643184392100485,2024,9,3,3
2024-09-20,6.820321958185539,3408720534.401378,258221298.94714043,Aptos,0.10014041737586887,0.1047622417671672,,6.137714707229347,,,4.905886922508329,2024,9,3,4
2024-09-21,7.322994970823986,3666955339.20524,270128054.173101,Aptos,0.07370224099687173,0.1590490824181905,,6.281270273392573,6.398424666798513,,12.637685882461636,2024,9,3,5
2024-09-22,8.255355871272913,4139845775.5854926,354415926.03579086,Aptos,0.12731961501593347,0.36344102193756056,0.26978672685302296,6.5956361133140575,6.456890795858294,0.04598274883160686,26.978672685302296,2024,9,3,6
2024-09-23,7.951497859236813,3979792533.85877,223668723.26499975,Aptos,-0.03680737896393649,0.3502359285087926,0.12148805096731685,6.8902830579135985,6.485603004795228,0.04402967263655518,22.304920559436713,2024,9,3,0
2024-09-24,7.942699469735389,3976612390.207568,226203600.8063867,Aptos,-0.0011065071835746343,0.3836309211143565,0.11003457621670543,7.204886475343427,6.511847579780983,0.044033874280366134,22.16958928625119,2024,9,3,1
2024-09-25,8.166786147868274,4091472446.4547753,308230613.6296795,Aptos,0.0282129116160994,0.3744554797310429,0.11444025562669302,7.522736798092878,6.5398020944560065,0.044102948582969904,25.61634911095936,2024,9,3,2
2024-09-26,8.000695040681912,3996116276.252984,275717243.0881121,Aptos,-0.020337389051103827,0.2905384870855092,0.14090001059639223,7.780050188257833,6.572738022394199,0.04344777675147694,23.06164054791051,2024,9,3,3
2024-09-27,8.0636698010907,4043154045.7599807,346199671.8357058,Aptos,0.007871161203942378,0.1823004618444639,0.17225907810711427,7.957671308672856,6.612235557596029,0.043204279073043854,24.030278558684714,2024,9,3,4
2024-09-28,8.513688462461426,4269228669.889448,240592207.303733,Aptos,0.05580817077974287,0.16259651909926998,0.26446946145742745,8.127770378906776,6.671591429006012,0.043804835816370236,30.952181526346866,2024,9,3,5
2024-09-29,8.074855542351969,4047752960.535263,176062115.23210257,Aptos,-0.051544394893512924,-0.02186463330418631,0.19134895205220537,8.101984617632356,6.714822959206585,0.04516849397192237,24.20233056958585,2024,9,3,6
2024-09-30,8.076871703388045,4055877933.086081,269939983.57960856,Aptos,0.0002496838519898681,0.015767324140770755,0.2010555728669976,8.119895166796816,6.7598916500033415,0.04510216414660583,24.2333418859086,2024,9,3,0
2024-10-01,7.671074809169158,3848550070.284665,284333639.72022164,Aptos,-0.050241839801499544,-0.034198028214616594,0.18305377113875432,8.081091643858782,6.7994564668291595,0.04564972596873672,17.991630224871848,2024,10,4,1
2024-10-02,7.563038611217213,3797797526.078201,575565767.1124436,Aptos,-0.014083580285621844,-0.07392718821327937,0.22548189826244602,7.994841995765775,6.845841710737627,0.04465074007520386,16.32988562756845,2024,10,4,2
2024-10-03,7.80020929855108,3914137994.103886,403354285.6601662,Aptos,0.03135917975905911,-0.0250585406782039,0.2279511249021824,7.966201175461371,6.894108194313912,0.04468684057625912,19.977895422314184,2024,10,4,3
2024-10-04,8.522647265022009,4279628001.113213,789236187.4723676,Aptos,0.09261776688545087,0.05691917889162901,0.3913696398318238,8.031769384594416,6.9740175942566545,0.04648332892643586,31.089980171945065,2024,10,4,4
2024-10-05,9.111729226384714,4579703313.508043,608862549.1471015,Aptos,0.06911959899834996,0.07024461448879316,0.4851057311965983,8.117203779440597,7.073228309830181,0.04758015948722208,40.15086703413155,2024,10,4,5
2024-10-06,8.62216389232732,4338348779.30917,352812318.0182868,Aptos,-0.053729135479549384,0.0677793363738537,0.4933089349513837,8.195390686579934,7.168171612968338,0.04731287627840033,32.62068211167839,2024,10,4,6
2024-10-07,8.689824060716296,4370460591.606723,320168401.18390054,Aptos,0.007847237565176135,0.0758898221784472,0.5248452181678229,8.2829553090554,7.267871625154203,0.04704733839916609,33.661388110264426,2024,10,4,0
2024-10-08,8.669836565930204,4362852687.446222,587745917.0233432,Aptos,-0.0023001035057140795,0.13019841177500124,0.48171084598526237,8.425635560021263,7.361825051088467,0.047100460450508974,33.3539530828934,2024,10,4,1
2024-10-09,9.347065382884225,4707917950.358731,630203707.8993806,Aptos,0.07811321606860755,0.23588756627805796,0.54773216597872,8.680496527402264,7.472087202819231,0.048432343565664,43.77065923366041,2024,10,4,2
2024-10-10,8.567109126516874,4313032457.773258,381525122.516717,Aptos,-0.08344397138759285,0.09831785258739778,0.3626269982824901,8.790053645683091,7.54808415748653,0.05143168691374451,31.773864458191483,2024,10,4,3
2024-10-11,8.080890580733628,4069505782.886866,437838268.45573175,Aptos,-0.056754097397721304,-0.051833270878334226,0.28928223227150696,8.726945547927608,7.608522387053944,0.05287381844596683,24.295157720257166,2024,10,4,4
2024-10-12,8.50561662538244,4284484075.639814,396077412.614777,Aptos,0.0525593114280547,-0.06652004092122943,0.39358672706971265,8.640358033498712,7.688596289028532,0.05297788656581475,30.828025623875345,2024,10,4,5
2024-10-13,9.91565435627563,4988058432.494597,664232442.5660038,Aptos,0.1657772496688079,0.15001923880145207,0.6061471294738898,8.82514238549133,7.813332587354255,0.05991559210405582,52.516335891401724,2024,10,4,6
2024-10-14,10.18095532905648,5251291869.3101425,837808109.639874,Aptos,0.026755770547098878,0.17159510456386284,0.6113935595063962,9.038161138111354,7.94209423140009,0.05992988732951847,56.597027979196326,2024,10,4,0
2024-10-15,10.155911834025064,5258269887.865872,596903044.76582,Aptos,-0.0024598374339137585,0.17140752963379713,0.6773337243856208,9.250457604982047,8.078798126140176,0.0590105602845487,56.21182474773345,2024,10,4,1
2024-10-16,10.44694905429786,5392431229.78505,796643950.8912221,Aptos,0.028656926628463086,0.11767154998484086,0.7739860094444908,9.407583843755424,8.230730786382104,0.0583745598047329,60.688375548027594,2024,10,4,2
2024-10-17,10.0436076350169,5182306221.2167015,498966334.07740986,Aptos,-0.03860853701732436,0.17234501004895275,0.7496124757459295,9.618512202112571,8.374168522625114,0.058789017331342834,54.484432452427846,2024,10,4,3
