date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
1970-01-01 00:00:01.745798400,1.763505104,1763505104.0,0,Sui,0.026060890215997556,0.4637211022678598,0.4075024719973783,1.5784169097142855,1.2820360429666666,0.049063357859298336,5283.302232273602,1970,1,1,3
1970-01-01 00:00:01.745884800,1.772096306,1772096306.0,0,Sui,0.0048716626793499085,0.43716494861555666,0.5004266360819796,1.6554235182857142,1.3017371993333335,0.04728748907616521,5309.52786485023,1970,1,1,3
1970-01-01 00:00:01.745971200,1.769670133,1769670133.0,0,Sui,-0.0013690977131352033,0.23505928119049968,0.45433583866448,1.7035388939999998,1.3201654179666666,0.04728001343331983,5302.121692621323,1970,1,1,3
1970-01-01 00:00:01.746057600,1.761643631,1761643631.0,0,Sui,-0.004535592170724523,0.15975258842387552,0.44377579203440165,1.7382048012857143,1.3382147300999998,0.047356300582898185,5277.619871766969,1970,1,1,3
1970-01-01 00:00:01.746144000,1.796280157,1796280157.0,0,Sui,0.019661482828021493,0.08361884906092087,0.41581342262464815,1.7580065555714286,1.3557998485,0.04711070154170927,5383.351852531341,1970,1,1,3
1970-01-01 00:00:01.746230400,1.73232012,1732320120.0,0,Sui,-0.03560693845598162,0.004746405637026774,0.3942271967039839,1.7591756201428572,1.3721273573,0.047552156306426736,5188.106480585766,1970,1,1,3
1970-01-01 00:00:01.746316800,1.706245132,1706245132.0,0,Sui,-0.015052060932017608,-0.007254702526433898,0.40145227190422994,1.757394369,1.3884194089666666,0.0474420493792865,5108.509579624992,1970,1,1,3
1970-01-01 00:00:01.746403200,1.69710045,1697100450.0,0,Sui,-0.0053595358770524015,-0.03765492589127206,0.38121528615578315,1.747907989857143,1.4040327276666666,0.04754987828056888,5080.59438566702,1970,1,1,3
1970-01-01 00:00:01.746489600,1.73281455,1732814550.0,0,Sui,0.021044187455138585,-0.022166829120403242,0.4262668738761741,1.7422963104285716,1.4212955428,0.047374258482444614,5189.615785048036,1970,1,1,3
1970-01-01 00:00:01.746576000,1.704091303,1704091303.0,0,Sui,-0.016576065222905778,-0.03705709260563084,0.5529724471290312,1.7329279061428573,1.4415216054,0.04302946809396052,5101.934768790968,1970,1,1,3
1970-01-01 00:00:01.746662400,1.741441637,1741441637.0,0,Sui,0.021918035691072424,-0.011467696215341938,0.5410735624761247,1.7300419070000002,1.4619023766,0.04296384998224018,5215.950960715959,1970,1,1,3
1970-01-01 00:00:01.746748800,1.988561156,1988561156.0,0,Sui,0.1419051398275486,0.10704399213602178,0.8208720439000001,1.7575106211428573,1.4917846568333333,0.04775082879313037,5970.311725112747,1970,1,1,3
1970-01-01 00:00:01.746835200,1.991532695,1991532695.0,0,Sui,0.0014943161245175585,0.14963318384826008,0.6637175644110378,1.794540989,1.5182678223666668,0.0457153534375436,5979.382689804431,1970,1,1,3
1970-01-01 00:00:01.746921600,2.068310994,2068310994.0,0,Sui,0.03855236682418606,0.21220037801696123,0.758697287303145,1.8462646835714287,1.5480099493333335,0.045355000046439164,6213.757281326379,1970,1,1,3
1970-01-01 00:00:01.747008000,2.061767975,2061767975.0,0,Sui,-0.003163459953063552,0.21487680649663377,0.7703391139478248,1.8983600442857145,1.577914964,0.04522284646670964,6193.7839630135395,1970,1,1,3
1970-01-01 00:00:01.747094400,2.01389393,2013893930.0,0,Sui,-0.02321989941666447,0.16220972982942694,0.6297027368174422,1.9385142414285714,1.6038533246333333,0.04521095037556727,6047.64293244215,1970,1,1,3
1970-01-01 00:00:01.747180800,2.072550422,2072550422.0,0,Sui,0.029125909327309962,0.21622029192411163,0.7286674397079382,1.9911512584285713,1.6329740214000001,0.04436495554736673,6226.698623069137,1970,1,1,3
1970-01-01 00:00:01.747267200,2.045614761,2045614761.0,0,Sui,-0.012996383930677702,0.1746674235514445,0.6980022457943027,2.034604561857143,1.6610038959333333,0.04468366626206258,6144.474418750041,1970,1,1,3
1970-01-01 00:00:01.747353600,2.00979753,2009797530.0,0,Sui,-0.01750927480719322,0.010679266230221085,0.6996622038574511,2.0376383295714287,1.6885815202,0.04465647411946488,6035.138200125659,1970,1,1,3
1970-01-01 00:00:01.747440000,2.004164611,2004164611.0,0,Sui,-0.002802729586397712,0.006342811258742698,0.719562388474968,2.039442889,1.7165367233,0.04441071117492305,6017.943066775528,1970,1,1,3
1970-01-01 00:00:01.747526400,2.008759693,2008759693.0,0,Sui,0.0022927667591670087,-0.028792237324441694,0.7060078730496973,2.0309355602857146,1.7442466415,0.04448926300726481,6031.970083273507,1970,1,1,3
