date,price_usd,market_cap_usd,volume_24h_usd,chain
2024-11-07,2.3055172587541453,6563125973.774844,2416189978.21223,Sui
2024-11-08,2.3162366496307025,6596464473.977898,1337185864.5223036,Sui
2024-11-09,2.2939738724508874,6537101843.346007,829410494.9488133,Sui
2024-11-10,2.7671602103103434,7945265796.0785055,1992984849.1862783,Sui
2024-11-11,3.029423349724457,8611285934.063612,4318427234.733163,Sui
2024-11-12,3.2413403971683445,9224868329.117367,3707519755.459994,Sui
2024-11-13,3.2411282916456803,9236235888.256924,2854737097.491433,Sui
2024-11-14,3.2891139131509863,9353949825.820858,3026740107.8177633,Sui
2024-11-15,3.346733084646828,9512917655.607391,2426663184.0417585,Sui
2024-11-16,3.6123990400121393,10264987905.245983,2147227654.690209,Sui
2024-11-17,3.7586616004073155,10676690643.10885,2160844052.5272865,Sui
